Event_ID,Recruiter_ID,Candidate_ID,Date,Start_Time,End_Time,Availability_Status,Meeting_Duration,TimeZone,Meeting_Type,Invite_Status,Location,Department,Priority
7ea7659e-960d-42d9-a829-fca2cf7eb7f2,38d676b2-dbd8-4981-9edb-5910315085bd,27944f15-f0ac-49d2-933f-230ffb0d3ac7,2025-02-18,15:37:23.363456,16:16:23.363456,Pending Confirmation,39.0,UTC-8,Technical Interview,Sent,Google Meet,Engineering,Low
1a91dd67-6a01-4ecf-8eae-362cdb2ecf2c,56fd22b0-4738-4df7-8c1f-8248fd9b026d,e9a71749-08f1-4cde-a0ec-db2485cca90b,2025-03-08,19:32:44.293580,21:29:44.293580,Tentative,117.0,UTC-8,Initial Discussion,Sent,Google Meet,Marketing,Medium
80f6be95-8eff-4289-80bf-6f67eada2c25,b7651c63-b0c2-4952-968a-37ff347d1baa,b01a2388-703e-4ad1-8907-2cabe44e931a,2024-09-14,07:22:30.421524,08:00:30.421524,Pending Confirmation,38.0,UTC+1,Final Round,Sent,Phone Call,Marketing,High
bc6a605e-a32c-4d29-825f-4e423a2f17ad,bd4032ef-2d74-4a0e-982e-a9129902d6e9,a421e366-a7b0-4951-83e2-3276bceac196,2024-08-20,12:32:08.786914,14:07:08.786914,Available,95.0,UTC+5,Final Round,Accepted,Microsoft Teams,Engineering,Medium
a5bad16f-c8f6-44cf-9793-99c8c94e209a,d66ee5fd-bd5f-4c9a-85d9-5c77255b247e,f3447479-df48-4f78-abe8-6ca936bb9215,2026-02-13,07:50:59.574073,09:40:59.574073,Tentative,110.0,UTC+1,Follow-up Meeting,Declined,Microsoft Teams,Marketing,Medium
2fa6c376-8e46-4e28-b960-3facd7da2258,4b3a54e2-64b4-43e1-bd88-cf05ebb537f1,19c8b509-73eb-4b83-9f89-f0ba1952cc86,2025-03-29,04:34:13.437247,05:22:13.437247,Blocked,48.0,UTC+1,Initial Discussion,Accepted,Zoom,Product,High
3f1808aa-cea4-4e89-a3c5-0e8685988dfa,520485c2-5ec5-4631-8bc3-8a4570e5db74,aead69d3-b2d2-4374-9198-e53a95f4b2fb,2026-02-06,19:44:52.931123,21:44:52.931123,Booked,120.0,UTC-5,Project Presentation,Pending,Microsoft Teams,Engineering,Low
60efcafd-d1d6-47cc-9f9a-6485c519f822,b1e06752-801a-4649-a29f-ec701b69f6bd,581d8225-45d3-4da5-9ca2-5bf2ca8708d5,2024-08-22,04:25:30.843319,05:07:30.843319,Blocked,42.0,UTC-8,Follow-up Meeting,Accepted,Microsoft Teams,Customer Success,High
a98f3396-4c9f-48f6-92bd-724e835076cb,8920f535-7718-406f-a5df-cb26dc099c72,ab5f678f-e67a-42a5-8be6-c2478f01f57f,2026-01-24,15:13:32.274835,16:30:32.274835,Blocked,77.0,UTC+1,HR Screening,Sent,Microsoft Teams,Customer Success,High
78efae38-7e37-48fe-8218-3041caeb2caf,be9743ae-def3-430f-b04b-d2bb9044c70c,76053f5f-7c1f-4072-91a8-ae2ccc1619b1,2025-12-06,03:08:25.358298,04:45:25.358298,Available,97.0,UTC-5,HR Screening,Declined,Google Meet,Sales,Low
3bf20d92-9bb3-4488-8081-9990b039d75e,1e72acec-b81d-465f-925e-9052367b046e,af32b634-4337-4a33-8db8-ec6bd05cace5,2025-02-22,02:03:59.694816,03:02:59.694816,Booked,59.0,UTC-8,Follow-up Meeting,Declined,Zoom,Customer Success,Low
e96200dd-eb15-4e6c-a0e7-588e203dc931,95139673-110c-46ee-b42c-fd79f0217018,7ce2539e-df78-436c-8e50-1f4dbf8ddd0b,2024-09-22,07:10:52.105539,08:11:52.105539,Available,61.0,UTC-5,HR Screening,Sent,In-Person,Customer Success,High
fe06b73d-5312-4e94-b570-d7e7c9c0d171,942e023f-1771-48e6-9993-848c234aad11,cddd589b-cfca-4067-960d-616913f65750,2024-05-07,22:44:07.811983,00:03:07.811983,Tentative,79.0,UTC+5,HR Screening,Accepted,Phone Call,Customer Success,High
4ef43216-6e30-48e8-b522-e11f78468c04,3a5748af-eede-4979-b21c-8eb1ad62a975,e32a164f-71b2-4459-88b3-56ec02790ab9,2025-03-19,17:51:30.686067,18:23:30.686067,Pending Confirmation,32.0,UTC-5,Project Presentation,Declined,Microsoft Teams,Marketing,High
b6a7d83f-52b3-43c0-a54b-42573d13ea3f,8800b58a-d3a3-421e-8d11-181d5c54ce95,1273ad8e-16ad-46c3-9007-b31294571d68,2024-07-12,14:31:09.164341,15:12:09.164341,Blocked,41.0,UTC-5,Initial Discussion,Pending,Phone Call,Sales,High
333614e4-3706-4e03-a162-fc552889510d,bd3e2f79-6aac-4017-89e1-4a15c9e208ec,2dd1156f-98ed-4de1-a223-cb5040327a3d,2024-03-27,23:34:34.426370,01:13:34.426370,Pending Confirmation,99.0,UTC+1,Initial Discussion,Declined,In-Person,Sales,Low
aef981b4-41b6-4e7a-a70f-80e5a394ec38,285db5e7-4d07-4bd8-b39d-6ae9da0f7860,40b7b991-9213-4a68-b20a-9efc86c24565,2026-03-02,22:23:42.823932,23:58:42.823932,Available,95.0,UTC+5,Follow-up Meeting,Pending,Microsoft Teams,Customer Success,Low
336eeb50-e6cc-4f33-b3b3-2d5a7dbb0f75,d230b986-d028-4eb3-bf7f-db95999e1e32,a9a12403-76d2-4269-8d73-5264e31869b1,2024-09-21,22:56:22.593973,00:01:22.593973,Booked,65.0,UTC+1,Project Presentation,Sent,In-Person,Product,Medium
d428b939-f398-49b7-b4c7-d9f7418bd2bf,896531a9-8587-4dea-90ab-9395cc6d643c,4625e4d5-0b5f-4405-8991-1f6881328161,2024-04-01,22:19:01.644781,22:56:01.644781,Booked,37.0,UTC+5,Technical Interview,Pending,Hybrid,Engineering,Low
c431bf7c-414b-49d4-b15d-908705e4719b,a9309e53-f356-4810-bb6d-40be0adb5e0a,647c8e0b-cd77-4125-aeab-5176d201caad,2025-07-20,07:14:39.516476,08:11:39.516476,Available,57.0,UTC+1,Project Presentation,Sent,Google Meet,Product,High
7e3d62bb-42b4-4d45-9e7e-2c8eedd72727,ca1e7168-6cb8-4a7e-874e-c85702669174,2b7d224e-96da-4f06-a5e6-54ed89854174,2025-04-23,10:09:09.357761,11:56:09.357761,Pending Confirmation,107.0,UTC-5,Technical Interview,Accepted,Microsoft Teams,Product,Medium
5a53389b-d507-4a88-b61c-ad48f358fe78,67bf8cf4-7bb8-42a8-93a9-fc66f2cfee0b,8dffbb1b-038c-48bb-9f9b-40c005eda209,2025-05-26,15:51:06.836166,16:38:06.836166,Tentative,47.0,UTC-8,Initial Discussion,Accepted,Google Meet,Sales,Medium
dd7e69f9-74f8-457f-9f8c-cfc21ffc611f,32d130ed-7e73-47a1-baf6-24f53c8954ac,8bc7759c-43a7-4c6c-9ceb-066577fe70e1,2024-08-25,02:55:42.049216,03:52:42.049216,Available,57.0,UTC+1,Technical Interview,Declined,Google Meet,Sales,Medium
aa533112-6ad8-474e-8cc6-7f0c56be28b6,0debd4ac-7b12-43ae-8ed7-9e6fcf07517f,9448518e-98c8-4dda-bd3c-68f562b63f32,2025-06-19,23:14:37.474549,01:10:37.474549,Booked,116.0,UTC+1,Initial Discussion,Sent,Zoom,Sales,Medium
23517de7-b78d-4d2c-993e-be911959bdd4,34fa18b1-98f3-4f15-80d0-5cf3bd2d2898,a3e44aa0-0672-4576-8c2e-dadb63d86911,2025-03-09,14:21:39.361054,15:11:39.361054,Tentative,50.0,UTC-5,Final Round,Accepted,Microsoft Teams,Product,Low
6fdaa79c-093c-4a55-b6fe-e8cef8d44d63,5a7bca61-0f5b-4fca-993b-4f581f7ec989,1bf03209-8e49-4ced-a923-0fadc589ad7e,2025-04-03,00:32:59.860567,02:32:59.860567,Pending Confirmation,120.0,UTC+1,Follow-up Meeting,Sent,Phone Call,Customer Success,Medium
d14003fd-7b81-406f-89ff-2c4422e376af,f0f95573-f9ff-4a55-a806-b2e47fd814cf,e832c333-e20d-4421-abc5-0f733a275d76,2025-03-04,11:38:49.391282,13:36:49.391282,Available,118.0,UTC-5,HR Screening,Sent,Hybrid,Sales,Low
c2cd1dd0-9125-41e5-aa8b-4985db6d46fc,e635d37b-1b26-4a8b-b0bc-14b540a37d2e,d868cf4e-475e-45f2-946f-50c5affdfae6,2026-01-08,18:02:15.341038,19:45:15.341038,Booked,103.0,UTC-5,Technical Interview,Declined,Google Meet,Marketing,Medium
6a1fc080-8a63-434a-ad3a-837d7a1ed018,2a9c4f21-4d96-4e51-bb51-b62637259ea4,bec437e6-11f6-4b58-a4d6-aae57f759ded,2024-03-24,21:51:09.325066,22:22:09.325066,Available,31.0,UTC+5,Final Round,Accepted,Zoom,Customer Success,High
e20ceb1c-08b9-44c2-a0b0-a683ff8e7ff6,49217708-352f-4b53-9736-3989cc8bbc8b,b282c60f-1f60-45b3-b16f-dcb0df840df4,2025-11-07,00:08:31.142839,02:04:31.142839,Pending Confirmation,116.0,UTC+1,HR Screening,Pending,Phone Call,Product,High
119924c1-986d-4c54-8819-b63631927a6a,a0917c89-c0b7-4359-950a-20d69511f687,3bc702f5-40cf-4b1a-8a38-35d760657e04,2024-08-01,03:05:39.015873,03:47:39.015873,Blocked,42.0,UTC+5,Project Presentation,Sent,Hybrid,Product,High
d6bedb35-6a92-4798-9835-ec39059ac199,928bcbee-d4bc-408f-86a6-d1a8d4fb1e1a,971015d8-777d-4cc4-8ad9-fa1a60d24ffd,2025-10-24,05:59:34.034875,06:30:34.034875,Available,31.0,UTC+1,Project Presentation,Sent,Zoom,Engineering,High
9a82c678-3521-4040-b7d0-158651679764,cb25782c-8522-4769-8cfa-226c73dfba8c,14e30a98-280f-4c35-bc1c-1cb4806c9c3a,2024-08-29,15:55:32.916887,17:44:32.916887,Tentative,109.0,UTC-5,Project Presentation,Accepted,In-Person,Product,Low
1406177f-f18e-4d14-aa99-c660c5dfe8fd,cd82d827-d3bf-45d6-920e-607d034724c3,1a58b744-6966-41c4-b291-a5cb82ba1c21,2024-09-15,07:22:16.542230,09:02:16.542230,Tentative,100.0,UTC+5,Final Round,Sent,In-Person,Customer Success,Medium
4c8656db-e78e-441f-8a17-66591ff075b6,67faaba8-0881-4fc8-aa4c-efcd6ac5d385,ad19dc5e-2cf9-43bb-bc5c-57b31a6da9c3,2025-07-23,02:27:11.980067,03:12:11.980067,Pending Confirmation,45.0,UTC+1,Project Presentation,Sent,Microsoft Teams,Sales,Low
84e02873-a31b-4600-8e63-584bf4dd9c4c,93715c4c-7b46-4433-8709-3f7c4f7f5d47,3e94cc1c-0671-48d0-b823-71ae58b203cb,2024-10-13,14:41:24.483992,15:23:24.483992,Available,42.0,UTC+5,Project Presentation,Pending,Google Meet,Marketing,Low
293f60ba-91a2-4f79-aa74-d56c9ee6585a,5e3aa78a-a597-474c-a972-5ef62666e213,9f4088f9-13f9-46ac-855f-15c60d544a44,2024-08-23,03:25:22.534334,04:02:22.534334,Available,37.0,UTC+5,Initial Discussion,Pending,Google Meet,Engineering,High
22d3dc28-b5e4-48f8-8b12-683a2400f848,87f4dd52-9bfc-4f66-8ab6-7b310fe9c8e9,31a04f4f-0b25-42cd-b646-576950482952,2025-10-16,06:11:55.256091,07:57:55.256091,Booked,106.0,UTC-8,Initial Discussion,Pending,In-Person,Engineering,Medium
b227d553-822f-40ca-bec3-6e780738da25,008b707c-f9e9-4e4e-aee2-d66218c5a86c,2b07bffa-a9c5-428e-bb35-6c38e25017ae,2025-12-11,22:21:40.510414,00:04:40.510414,Pending Confirmation,103.0,UTC+1,Final Round,Pending,Microsoft Teams,Customer Success,Medium
4d774290-238f-4c4a-8eef-9729f5cacd5a,8721263f-195d-4836-b3f7-016dcb395580,c9b9b5ba-0dae-4df8-bae2-4fce7dfbf047,2024-04-02,08:46:46.849964,09:55:46.849964,Tentative,69.0,UTC+1,HR Screening,Sent,Google Meet,Marketing,High
4b58051c-15c2-4f6e-8f50-f4f3970b9c4e,564d2603-ad10-4036-9530-450c59c51102,0f9ecf45-5217-4878-bf09-71f0bab542f0,2025-07-15,15:17:07.284073,16:50:07.284073,Tentative,93.0,UTC-5,Project Presentation,Declined,Microsoft Teams,Customer Success,Low
d51fa69c-c13f-4962-bfaa-9e5788d2ae11,8e5e5d66-9f73-4b85-9fb4-6f04638393b1,a0becae0-1fe7-43cd-ac2b-7f28de201dcb,2026-02-05,19:51:52.109126,21:47:52.109126,Pending Confirmation,116.0,UTC+5,Project Presentation,Sent,Microsoft Teams,Product,Low
30d20e49-d663-4a2a-9101-b46b2f61ec81,030c3587-53b1-4c16-9138-e90b34f181f1,1c03a653-3551-4cdd-a668-172bd4ede82f,2025-06-13,01:06:55.652518,02:14:55.652518,Available,68.0,UTC-5,Technical Interview,Accepted,Hybrid,Engineering,High
2eea2218-add4-4c6e-9fba-e85416f5ae63,309dc50b-88c6-4fd0-b3b5-0bce71188ab8,dc7b2696-2d96-44ea-b253-3f1838abd133,2025-03-10,18:40:25.457652,19:41:25.457652,Blocked,61.0,UTC-5,Follow-up Meeting,Accepted,In-Person,Sales,Medium
9cea4773-f75e-4602-82cf-05d8bdb22547,d825f50d-0c94-4683-a4c2-dd10285b2709,2f1d923c-8118-4ebf-91a6-01602f11ac0d,2026-01-19,21:00:52.515561,21:47:52.515561,Available,47.0,UTC+5,HR Screening,Sent,Microsoft Teams,Product,Medium
1ceaa118-248f-4634-bfc5-7b26cdecda18,fb242672-f2a2-44e6-9a0c-18cf4017d144,1496dd80-8ffe-4b83-9647-6680d34ed3b4,2026-01-07,06:00:02.407210,07:23:02.407210,Available,83.0,UTC+1,Initial Discussion,Accepted,Google Meet,Marketing,Medium
bf41a6b6-5fe2-450b-8d8f-ac0487f253c3,8e653bd7-378a-44c3-b877-f5b3e3c929c3,09aafe7d-bfa1-4af8-a634-1ec83e328415,2026-03-09,08:48:18.989882,10:40:18.989882,Available,112.0,UTC-8,Initial Discussion,Accepted,Hybrid,Sales,Low
e01ab166-463b-451f-aaf9-76b22aaf3ecb,2283e5ff-19fc-4969-9fdf-e77b1ff2489e,49b3ba92-a309-4301-9935-262fbdc45575,2024-09-06,14:42:40.965501,15:14:40.965501,Available,32.0,UTC+5,Follow-up Meeting,Accepted,Phone Call,Marketing,High
515a3e21-fbe4-4953-8730-9ea3a92bf3b4,91be7599-8f19-4e53-b852-ae1a9b50e7dd,1dfe6f00-f47a-4ff3-aab2-4085c6a69059,2025-11-12,18:30:27.356430,20:12:27.356430,Blocked,102.0,UTC+5,Project Presentation,Pending,Microsoft Teams,Sales,Medium
dfac558b-e47e-4760-a992-46e7693af738,de842411-b943-4900-9758-df8d6a8d126a,610508ac-a458-4308-bf56-89c5a0251c91,2024-07-27,19:53:41.575745,21:46:41.575745,Blocked,113.0,UTC-5,Technical Interview,Accepted,Hybrid,Sales,Medium
55ad86f2-d847-43d0-b61f-15194bbd705b,e84b17d2-2042-4399-8b85-0d34acc83252,779e5a32-de4d-45de-8574-a1cb25ecad22,2025-12-15,21:57:39.353886,23:40:39.353886,Available,103.0,UTC-5,HR Screening,Declined,Hybrid,Product,Medium
f7061184-310d-404f-98b6-b0fcadd7578a,a8acd5cd-2bbb-483a-b0ad-b2a447ca843a,486aa298-d8b8-4e24-9640-dabaff9dd083,2024-08-17,02:51:27.836049,04:46:27.836049,Booked,115.0,UTC-5,Initial Discussion,Declined,Hybrid,Engineering,Medium
fce72d51-3a88-4665-9c97-a07c059be7c7,e50c4cd6-238f-4b81-8b22-fcc09026b96f,eb0f4b23-cca9-4513-89fc-f7e774bf7aa3,2024-11-17,20:19:39.926249,21:41:39.926249,Booked,82.0,UTC+5,Final Round,Pending,Zoom,Marketing,Medium
de2f6e74-82e5-4999-8f96-3effa1bd02d8,2be3bacb-5033-4753-b257-f5db88b0c413,3dda5f7c-7ff1-4577-ab6a-d99a5f5179f2,2025-04-13,05:21:54.403665,07:09:54.403665,Blocked,108.0,UTC+5,Project Presentation,Declined,In-Person,Engineering,Medium
eb216cb0-8581-44b4-93c4-1894bc812716,42782bbb-7210-426c-954f-3ef09e5a32b0,0e9b7ebd-dc15-4174-a379-ed8bcb9c16f7,2025-09-18,12:27:16.331005,13:53:16.331005,Blocked,86.0,UTC-5,Initial Discussion,Declined,Phone Call,Engineering,High
7d36a632-155f-4169-9586-812e55cc2c02,aed4e132-b07c-4068-90e7-d89d3a7ba64b,ae49e0b5-11f0-43e8-a02c-e8e167c1378d,2026-02-27,07:01:24.303600,07:42:24.303600,Booked,41.0,UTC-5,Technical Interview,Pending,Microsoft Teams,Sales,High
c753b91d-fd20-4862-957a-8e30a0d2b761,bd87227f-2999-424f-a332-e5ce61122e47,a75afd97-23d7-4f9d-9cb7-e278cf34afe4,2025-12-04,04:20:00.902622,06:01:00.902622,Available,101.0,UTC-5,Technical Interview,Pending,Phone Call,Marketing,Low
134bf026-c02c-499a-9440-cb72a48d7d49,4da78dfd-d91d-46cc-bb96-d60d8f43cc37,c8243d39-1967-4ef2-a348-1a8dbb99d979,2024-05-26,22:21:27.323200,23:18:27.323200,Booked,57.0,UTC+1,HR Screening,Declined,Microsoft Teams,Customer Success,Low
3ecb02f7-1ff7-4c1d-813a-06317c09c51a,78ebe1cd-058b-4cdf-ad18-c245ab48b7e4,0038eb3a-b09d-4623-b837-c09793f83bd2,2026-02-06,15:56:52.707530,17:02:52.707530,Blocked,66.0,UTC-5,HR Screening,Sent,Phone Call,Product,High
dfe3def5-b78f-4708-8a2b-2eb12eba8778,eeab7f5e-a268-47f0-aa5f-18b4d6b2f6f4,af9f7d3d-4a51-4db3-b8ce-99061f0ea965,2025-02-08,04:05:16.235667,06:00:16.235667,Booked,115.0,UTC+5,Final Round,Accepted,In-Person,Product,Low
03e1b176-a9bc-4ec4-a696-cf2df368dcce,939fc6c2-9c15-434e-b54c-058192e982b9,863d75b6-9406-477b-97cf-7ad0fa211e0d,2025-12-10,03:21:10.227948,05:10:10.227948,Pending Confirmation,109.0,UTC+5,Technical Interview,Accepted,Phone Call,Product,Low
a05b3ac9-584d-4d11-9223-2409db777dd2,97169310-b40d-44e6-a6f6-0f2a0382b972,adaa91fc-07fb-4bd7-bd42-992746164ab6,2026-02-24,16:17:08.407391,17:34:08.407391,Blocked,77.0,UTC+1,Follow-up Meeting,Accepted,Microsoft Teams,Sales,Low
7b317b90-253e-475a-b3ce-dc3ad11e419b,5cb8bcaa-a72e-4a91-8538-f78290586d39,16f1167f-69a2-4b8f-bd88-882041e44d77,2024-11-20,17:32:39.773083,19:11:39.773083,Booked,99.0,UTC+1,Technical Interview,Pending,Google Meet,Product,Medium
aadbcf4f-7d96-426b-a2e3-f2008372f3e1,2cdb8637-4fe4-4726-9a56-47e4de5fd500,a482c005-baa7-4b82-91bf-73aa9d10c43f,2024-08-04,13:29:03.765490,15:05:03.765490,Available,96.0,UTC-8,HR Screening,Declined,Google Meet,Marketing,Medium
f36b8b47-b55c-4b68-bbdc-1f994aff5ee2,0460fcad-d530-48b4-b42b-d871d73d1dd4,b35f5426-1b97-4168-bc8b-3af5b1ab7a0d,2025-09-16,04:04:34.044691,05:42:34.044691,Blocked,98.0,UTC+5,Initial Discussion,Pending,Hybrid,Customer Success,Low
d0886e42-598b-43e4-ba93-2d0ac976fe2d,a4d18d7a-4225-4d31-b025-6464d1364789,d312c5ac-573c-4c48-a00d-57c2e2146492,2024-08-11,23:53:19.659420,01:27:19.659420,Blocked,94.0,UTC-8,Final Round,Declined,Hybrid,Sales,Low
b16f7591-b687-4a65-bd89-d7a17f83c24b,f8c51333-adcf-4b06-be6f-24ab488b9515,14799edc-875e-4038-9c2c-5ba617df1e0c,2024-08-26,22:48:35.771639,00:47:35.771639,Blocked,119.0,UTC+1,Initial Discussion,Declined,Google Meet,Customer Success,Low
9dab30ca-f234-4b9e-bc93-e8e37cc67d83,802dc625-315c-424e-b033-2a7cd030ccca,83734618-36fb-4beb-a4ca-47aa44d42566,2025-08-15,15:54:15.527011,17:28:15.527011,Tentative,94.0,UTC-5,Final Round,Accepted,Google Meet,Product,High
d0394ffa-7608-4e98-9cc3-b668920b4aca,983fc1c0-0f7f-4ca8-b8ac-33d19465dcd6,ed4e0d61-bc82-4b52-93f5-d70b478e53c1,2025-08-10,21:21:01.205623,22:55:01.205623,Tentative,94.0,UTC-8,Follow-up Meeting,Pending,Phone Call,Engineering,High
4d68ed99-fe19-431a-b2de-d49987cafa87,e4fa38cc-5ffd-47a3-b679-3d89166886ec,3ff90110-70af-4e15-a3d7-1bfea57431c0,2025-04-23,13:40:46.088233,14:49:46.088233,Available,69.0,UTC-8,Project Presentation,Declined,Zoom,Product,Low
e7bbb363-fa83-4679-b78c-e9d471034a61,11634972-8802-48f7-b85b-d14f956e6b83,640c61f7-6801-4e8e-b99c-58ec28fcc00b,2025-05-30,06:26:22.137318,07:21:22.137318,Blocked,55.0,UTC+5,Technical Interview,Accepted,Zoom,Product,High
ea3b9bbf-9370-43af-b76a-14ad93b9dc5f,155c8bff-5098-460b-b6fb-c68a9b615b9d,cd7c1f5c-c079-4ae7-b925-f54c84f5d455,2025-12-02,08:13:40.023960,09:14:40.023960,Pending Confirmation,61.0,UTC-5,Initial Discussion,Accepted,Hybrid,Engineering,High
3ada0014-888a-4d54-912a-a73022f23f08,a1fb80d1-df6d-498f-a460-401eaeebf83d,309b0d45-605c-40f3-8548-e5da75123e84,2025-01-11,20:30:20.257246,21:23:20.257246,Pending Confirmation,53.0,UTC-5,Initial Discussion,Pending,Google Meet,Customer Success,High
d147fa2b-1777-423f-95de-b99d2e4f498d,b2ec0b18-9267-478d-a6c3-0d5e006f7e51,f904c8ef-9c33-441c-9b76-7f2019256107,2024-06-22,13:46:58.187590,15:46:58.187590,Available,120.0,UTC+1,Technical Interview,Accepted,In-Person,Customer Success,Medium
6379dcdf-d991-47e8-97b4-a0b57ea2b8ec,745fa75b-563d-4a5b-b4ad-aa0d11acd21b,fb5bc4fd-4670-4738-8bae-c160c76a8b62,2025-08-24,17:47:27.887627,18:28:27.887627,Blocked,41.0,UTC-5,HR Screening,Pending,In-Person,Marketing,High
bc42c26a-91bb-4f09-be28-bedd029ca771,e1d273bc-d30a-4552-b877-c7c59d1ba829,e65f7803-68b1-4031-8592-ed59e142b56a,2024-09-06,19:38:29.225227,21:17:29.225227,Pending Confirmation,99.0,UTC-8,Follow-up Meeting,Pending,Google Meet,Marketing,Medium
8b22f365-fe22-42d2-99e1-3ee5e2bf5588,75610628-28f0-4e18-a93c-1a45eac87de3,2c7d8a40-d971-4f1c-ba08-029fc51b2978,2024-06-21,06:19:03.010458,07:29:03.010458,Blocked,70.0,UTC+1,Final Round,Accepted,Hybrid,Sales,Medium
228c7dba-eaa9-45cc-a972-8254151d0005,f3b18f3f-3a68-4d91-afe6-1b5c8505d172,a7c5dee8-86e9-4f2a-9d67-383b3e427577,2024-04-05,05:40:26.262718,07:33:26.262718,Blocked,113.0,UTC+1,HR Screening,Pending,In-Person,Product,High
0a640938-6d4b-410d-8e36-1b9028589ec6,ebc46a13-7912-407d-b673-78e7e33636e4,7bd7adf5-4493-441c-ba2c-281d915faa21,2024-06-06,16:25:02.292081,16:58:02.292081,Tentative,33.0,UTC-8,Follow-up Meeting,Pending,Microsoft Teams,Marketing,High
974ac4f4-b2cc-4c81-9e6c-ba0fa71518d3,683233a7-51ef-45ec-ad61-11812d4a9ba0,b8c48c65-53e4-414a-bd45-839cf23b0244,2024-09-02,07:23:05.641260,07:55:05.641260,Booked,32.0,UTC+1,Technical Interview,Accepted,In-Person,Customer Success,Medium
ef350985-0195-4201-952b-715d111103fa,b0c48e80-29c6-412f-a014-31cb5b78e093,de1f6e77-e30f-4f5f-bc5b-7452cd897ab2,2025-02-26,11:29:16.642489,13:06:16.642489,Blocked,97.0,UTC-5,HR Screening,Accepted,Zoom,Sales,Low
454d59d4-9791-4516-a83f-2350c43a89ca,cd574e6c-f766-4f32-b7d3-7e3deabe4d27,ea97ae27-9657-4158-93d8-20f82e3fc8be,2024-10-03,06:49:17.033787,08:45:17.033787,Pending Confirmation,116.0,UTC+1,Final Round,Pending,Google Meet,Product,Medium
767d374e-9a42-4f1f-8cbf-ba292ffe76b0,a28195b9-64b9-4150-9a65-5fe784fd8187,6e0297b9-bd1a-4482-8bb6-0f585391981e,2025-06-29,05:01:07.739308,06:16:07.739308,Pending Confirmation,75.0,UTC-5,Follow-up Meeting,Pending,Google Meet,Engineering,Low
6b8acac3-0a17-4408-9793-8045e0146792,b0225552-dd1b-4fee-9e02-7046910de55d,09d04160-6199-4582-b7eb-92e722254f5c,2024-11-20,04:30:58.673638,05:49:58.673638,Blocked,79.0,UTC+5,Project Presentation,Pending,Zoom,Product,High
5a0b0788-160a-4eb5-8ad1-bb8207c3eae7,ec33beed-9e5f-4228-984b-a88b12d0c6ba,4cc87481-12f2-4bbf-afdd-4304b7e3f479,2024-11-22,08:22:13.048229,09:32:13.048229,Blocked,70.0,UTC+1,Initial Discussion,Accepted,Google Meet,Marketing,Medium
cc6b4258-6677-41d5-bc4e-54de69d605a9,001919dc-f5c1-46ac-a7bf-a53739238634,d712482d-4a8b-430c-ba1d-24b8c2f4c491,2026-01-23,10:44:24.188722,11:56:24.188722,Pending Confirmation,72.0,UTC+1,Technical Interview,Sent,Hybrid,Product,High
cecb119c-5d71-4638-af11-6944b84a540f,2ef3f722-b004-4216-8ede-2d53e453ccb1,72231a42-5f08-4d3f-b736-93c71ea4de69,2024-07-18,03:53:08.442301,04:27:08.442301,Tentative,34.0,UTC+5,HR Screening,Declined,Phone Call,Marketing,High
6d321680-d01a-4384-8b62-f0fb613dfa3e,40982870-e892-416a-ae3e-b41bd6df3ef4,50760f9f-5e87-466b-b048-9f11b0ac1c4e,2025-10-14,09:11:58.461120,10:45:58.461120,Tentative,94.0,UTC+5,Project Presentation,Sent,Microsoft Teams,Customer Success,Medium
90f25292-0d99-4968-b045-fad328060622,021e54b7-19f1-4266-9117-fc8a4b797cba,21c19914-5ad4-45e0-b714-d3e27c2239fa,2026-03-10,20:27:30.335887,21:38:30.335887,Tentative,71.0,UTC-8,Follow-up Meeting,Sent,Phone Call,Engineering,Medium
b48642f4-64a8-47b9-8328-ad80005acc1b,97fdd522-9dd8-4115-94a2-334c6140faba,32bb8851-5ac8-49fa-88e7-290edb66d5da,2024-09-23,11:55:58.055040,12:35:58.055040,Available,40.0,UTC+5,Final Round,Declined,Phone Call,Customer Success,Low
1a3e19ca-700d-4479-9fec-47761df82c38,880d4a70-063e-420f-9d9f-38577666d9c0,e764033c-a9fb-4495-a7f4-a19306251043,2025-06-26,01:45:20.287992,03:03:20.287992,Blocked,78.0,UTC-8,Follow-up Meeting,Pending,Google Meet,Product,Medium
bf485a10-ca46-4cb1-820d-53693ef41438,b56e8859-e5a8-43d4-a595-67087e0467d4,8b44b9c1-f2b0-4f29-bf86-d0b6bca1b94e,2024-09-18,09:26:43.498072,10:41:43.498072,Pending Confirmation,75.0,UTC-8,HR Screening,Sent,Google Meet,Customer Success,Low
f819ba60-948d-4ce5-a9da-c5cafa5765d3,458f426e-862a-4e1d-8d1b-b83b9f8bb68f,d6c52d32-b1e6-4720-8f46-6f3fcc496a8c,2025-03-23,06:36:28.790938,08:25:28.790938,Booked,109.0,UTC-5,Project Presentation,Accepted,Google Meet,Sales,High
1f74090a-43d3-4222-8ae0-68699621dea9,5cec884d-d8e6-4edf-b3e1-03caf89db17c,b68944d0-2dfd-4d14-9f20-e071eb795b87,2025-12-08,17:23:52.874656,19:17:52.874656,Available,114.0,UTC+1,Technical Interview,Declined,In-Person,Marketing,High
4b5ffe75-5d81-426c-8562-9c9b80253178,33b2d8fe-cec4-41aa-a28f-dcad9b532b05,4dcff7a3-1e0e-4dcd-8a21-4dd9bb9945e2,2025-09-17,21:21:35.475931,22:17:35.475931,Tentative,56.0,UTC-8,Technical Interview,Accepted,In-Person,Marketing,Low
