Message_ID,Session_ID,Speaker,Timestamp,Raw_Text,Parsed_Date,Parsed_Time,Intent_Label,Entities,Context,Language,Sentiment,Hour_of_Day,Day_of_Week,Month,Text_Length,Duration,TimeZone,Speaker_Encoded,Intent_Label_Encoded,Language_Encoded,Sentiment_Encoded
8e7ebc2c-fb58-46f6-aca8-4f612c910186,e77505aa-f169-4d3b-9f89-f3b8906cf781,Recruiter,2026-03-01 22:55:20.754210,Would you have time for a 60-minute discussion?,2024-08-28,23:40:08,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Agree citizen real half bank.,fr,positive,22,Sunday,March,47,45 min,UTC+1,2,3,3,2
95e447c8-dbb3-4a71-857d-6bf63661c9ed,0b431572-e154-4653-9c0b-6b3022d9423c,Candidate,2025-04-28 11:44:28.732241,Can we schedule a 30-minute interview for Thursday?,2024-04-15,22:54:46,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Music exactly budget.,es,neutral,11,Monday,April,51,45 min,UTC+8,1,2,2,1
3909cec3-70c8-4c71-9e4c-6dbb6b8d8f3b,1040546d-9e6a-49b9-ba60-fa1586db98a8,Bot,2024-09-04 15:13:32.938475,My availability has changed. Let's find a new slot.,2025-05-14,14:37:56,offer_availability,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Draw cover eight already especially.,de,neutral,15,Wednesday,September,51,30 min,UTC-5,0,1,0,1
9ee1e787-1897-4a5b-aa93-df4cc3ec3f8a,847c65c8-a647-46d3-8a2d-37cf09d6f48e,Candidate,2024-09-16 07:47:59.072201,My availability has changed. Let's find a new slot.,2024-09-23,18:39:22,reschedule,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Personal eat anyone resource.,de,positive,7,Monday,September,51,60 min,UTC+1,1,3,0,2
c228308f-e7c2-4347-bf56-18e83cd48292,aace6a1b-a16e-4886-85bf-6c7f5d499538,Bot,2025-10-02 02:14:19.711414,Can we accommodate my UTC schedule?,2024-03-17,16:57:35,reschedule,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Monday"", ""TimeSlot"": ""Afternoon""}",Six throughout issue last on.,es,neutral,2,Thursday,October,35,60 min,UTC+8,0,3,2,1
7d8b2bab-50c5-4198-91c4-699200181b74,12e6dc7e-857b-479c-ac65-c66da4b79f2e,Candidate,2025-07-08 20:34:04.988187,Can we schedule a 30-minute interview for Thursday?,2025-06-03,03:59:30,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Monday"", ""TimeSlot"": ""Afternoon""}",Well nearly always you Congress together.,es,negative,20,Tuesday,July,51,30 min,UTC+1,1,2,2,0
2dda328f-861a-4e8b-b8bd-dc1553fdcd56,a9aadc68-80df-477b-9924-f3238c626681,Candidate,2025-06-28 01:11:31.530382,Can we schedule a 30-minute interview for Thursday?,2025-01-02,00:54:17,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Our far page establish.,fr,positive,1,Saturday,June,51,45 min,UTC-8,1,4,3,2
78ca2d17-9957-418f-b4aa-d1b00e38890d,57d2a20c-73a5-4df9-a0fa-f7954c3ebf6b,Candidate,2024-04-10 00:26:46.469551,Can we accommodate my UTC schedule?,2025-10-05,17:56:14,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Evening""}",Walk if stop leader woman.,es,neutral,0,Wednesday,April,35,45 min,UTC+5,1,2,2,1
3a8b8764-9928-4f38-9765-eb39f9fe6687,ee829d96-9b3b-4c27-903b-0bcddabfa7b3,Candidate,2024-05-08 21:38:42.544770,Can we accommodate my UTC schedule?,2025-12-29,14:07:56,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Between present town store few community purpose.,fr,negative,21,Wednesday,May,35,60 min,UTC+5,1,2,3,0
d78d7f1a-d6f2-4359-a1a5-1506bbd79cd3,59c06b9f-6f1f-4bd0-adf6-309c2f9f4bf1,Recruiter,2024-07-08 21:42:32.301986,I'm in EST. What times work best for you?,2024-08-22,12:43:37,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Morning""}",Better hot century wait occur rich officer.,fr,negative,21,Monday,July,41,45 min,UTC+1,2,3,3,0
577f2f60-eb19-490a-ab88-17dcfc6b4407,924e5759-98d4-438e-8240-450cf80ec6c4,Recruiter,2025-12-17 17:01:05.246542,My schedule is open on Friday from 3:30 PM to 11:00 AM,2026-01-10,22:27:17,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Read during artist month.,es,positive,17,Wednesday,December,54,45 min,UTC-8,2,4,2,2
4c57d6f4-43a8-48ac-8bfd-994e3f454143,9327ab13-e74b-4748-8c4e-ce2fb53f2da1,Bot,2024-08-07 21:02:34.868742,My availability has changed. Let's find a new slot.,2025-01-11,14:16:24,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Fight gas world by.,es,negative,21,Wednesday,August,51,60 min,UTC+1,0,0,2,0
989a245c-505e-4ee4-802d-3c26b9cde722,c7dc7131-09eb-4933-a3ae-7439bbe57f0a,Recruiter,2024-07-14 13:35:11.792946,My availability has changed. Let's find a new slot.,2024-04-23,06:37:56,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",National Republican least week.,en,neutral,13,Sunday,July,51,30 min,UTC+5,2,2,1,1
d0458382-90ce-4908-8717-12cd5b5b14fb,d1cd607a-2e47-4a86-bf50-a12c3b196210,Bot,2026-02-23 21:05:05.616364,Are there any open slots for a Initial Screening next week?,2024-10-25,07:48:56,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Monday"", ""TimeSlot"": ""Morning""}",Rise expect anyone.,en,negative,21,Monday,February,59,60 min,UTC+5,0,0,1,0
883a1055-5181-4076-a2e5-d267fd5ac61a,01c7fd00-5a20-4cc5-86b0-74deb7390ad2,Recruiter,2026-02-14 08:50:42.106560,Looking for a Final Round interview this week,2024-04-05,04:10:39,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Maybe foot page program close.,fr,positive,8,Saturday,February,45,45 min,UTC+5,2,1,3,2
f95407bf-1ea7-43bf-aff0-d067163f5fbf,c1ae88c1-4f20-4785-a113-f33adeff41fa,Bot,2024-06-08 11:10:51.073084,I'm looking to book a 60-minute meeting next week,2024-08-06,08:34:12,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Send when suffer feeling instead edge.,de,negative,11,Saturday,June,49,45 min,UTC-5,0,2,0,0
fc98741a-b130-4ede-99bb-c8be57385aed,326bc1d8-e312-4f4c-8cf7-89a0c1f4458c,Candidate,2024-09-28 01:07:45.216284,I prefer morning/afternoon meetings on Monday,2024-11-16,22:47:55,schedule_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Radio return pressure behind lot executive treat.,fr,neutral,1,Saturday,September,45,60 min,UTC+5,1,4,3,1
8586f0ee-ac0c-4c2a-88c2-3895b1076e20,cf84fb69-b2dd-4f35-a7c3-f55fdca69f60,Candidate,2024-06-05 17:34:51.368317,I need to reschedule our previous meeting,2024-10-19,13:07:48,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Democratic people try lay candidate generation.,fr,positive,17,Wednesday,June,41,45 min,UTC-8,1,2,3,2
ea23e8d8-d526-4441-a3e8-9348b50e7392,ad472f1d-c0da-4fb7-951e-6ce02941ff75,Bot,2024-05-19 13:00:18.685390,I'm available next Monday between 9:00 AM and 4:00 PM,2025-07-31,13:42:32,reschedule,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Reason child student rock around claim.,en,negative,13,Sunday,May,53,60 min,UTC-5,0,3,1,0
9d99307e-a39a-4969-8323-d7ae86be8f74,9751147f-9f93-4605-aba0-97c636e9c24e,Recruiter,2025-02-15 04:07:59.720607,My availability has changed. Let's find a new slot.,2025-06-26,05:17:33,schedule_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Degree poor tonight mind hit.,es,positive,4,Saturday,February,51,60 min,UTC-8,2,4,2,2
fb58d48c-7468-4440-b608-614bd51b793e,b1a3930e-e77d-44c8-b35d-132e2e339d44,Candidate,2025-01-27 23:33:38.892990,Can we move our discussion to a different time?,2025-06-04,06:49:51,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Morning""}",Baby light moment modern win always create.,en,neutral,23,Monday,January,47,60 min,UTC-5,1,0,1,1
0fd98f81-c42a-4496-bd03-c4681b8d58be,6df67cdb-9f5d-4b86-9570-45eb8b46fe7d,Bot,2026-03-11 08:31:06.737579,My availability has changed. Let's find a new slot.,2026-02-11,16:44:21,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Even image difficult popular understand professional eye.,fr,positive,8,Wednesday,March,51,45 min,UTC+5,0,0,3,2
f43c9244-f730-4308-a146-910e4492ac80,9d86670e-c1bb-4f45-b10c-fb6e271cab79,Candidate,2024-10-28 23:54:58.509543,I'm looking to book a 60-minute meeting next week,2025-11-01,06:55:35,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",Both determine fly say thought blood act church.,en,positive,23,Monday,October,49,30 min,UTC+5,1,3,1,2
86ad07eb-68da-4b7e-b643-1d1a46226f3a,17398bb2-2bea-4cec-80ca-4ae81ac1b0d4,Recruiter,2024-04-29 05:41:19.512866,I prefer morning/afternoon meetings on Monday,2024-08-29,10:53:00,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Monday"", ""TimeSlot"": ""Afternoon""}",Include reduce his herself impact energy.,de,positive,5,Monday,April,45,30 min,UTC+1,2,4,0,2
fc2c5dd8-7e2a-462f-bd9d-287dd95d6524,3c7da2d8-c051-4b7b-8f65-a013b8799596,Bot,2025-03-14 04:53:22.237376,I'm looking to book a 60-minute meeting next week,2026-01-30,08:38:26,offer_availability,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Morning""}",Street former particular.,fr,positive,4,Friday,March,49,60 min,UTC-5,0,1,3,2
a0115f98-25b7-4d02-862c-432a73c36d19,74844abe-9b28-4b91-b930-da49bca5c15b,Candidate,2026-03-11 02:06:25.668904,I'm available next Monday between 9:00 AM and 4:00 PM,2025-03-28,16:45:36,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",Theory take everyone themselves.,fr,positive,2,Wednesday,March,53,30 min,UTC-5,1,2,3,2
689b0b00-09e0-4bda-82a5-d5fee3a0932e,544c8ec1-5662-4f76-90dc-f93936a3914c,Bot,2025-07-12 14:26:33.929431,I need to reschedule our previous meeting,2024-09-04,08:45:46,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Mrs especially decide beat use must care.,de,positive,14,Saturday,July,41,30 min,UTC-8,0,3,0,2
a2a07d19-ad2f-49e2-8f29-d69af47ebc7c,fcde5da0-18af-43d6-a7fe-d547937299c8,Bot,2025-01-18 07:56:08.943950,Can we schedule a 30-minute interview for Thursday?,2025-12-03,15:46:40,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Soon meet positive rest.,es,neutral,7,Saturday,January,51,30 min,UTC-8,0,3,2,1
b2f95e14-cb35-426a-ad3e-4025cae97819,20b69e95-daf2-4d38-abb8-95149bb7ae89,Bot,2026-01-08 05:36:53.806717,Can we accommodate my UTC schedule?,2024-08-22,04:29:18,schedule_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Future actually standard ability simply.,en,negative,5,Thursday,January,35,60 min,UTC-8,0,4,1,0
d7ecf01e-4089-4023-a28b-284988ad0aa7,c8fd74bf-3645-4f78-b083-fec3e589df43,Candidate,2024-04-15 12:57:53.749497,I'm in EST. What times work best for you?,2025-02-06,20:10:05,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Increase service street kid throw rule meeting.,es,negative,12,Monday,April,41,45 min,UTC-5,1,3,2,0
b964f7b2-c349-4773-bedd-96b89dbe8b5d,5143aa67-5da7-43be-8df4-17f748b261bc,Bot,2025-03-29 03:01:24.442413,I have free slots on Friday around morning,2025-03-17,00:55:41,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Friday"", ""TimeSlot"": ""Morning""}",Trouble not yard writer program professor glass.,fr,neutral,3,Saturday,March,42,45 min,UTC-8,0,1,3,1
f268cb4d-77a3-43fb-ae9f-ae9d860b536e,3a02c68d-f5b0-4b9a-8ccf-a82d456f1f30,Bot,2026-03-05 07:50:02.391959,Looking for a Final Round interview this week,2024-05-21,01:44:35,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Morning""}",Whatever future report stock blood throw.,fr,positive,7,Thursday,March,45,45 min,UTC-5,0,0,3,2
f5480c15-fdfb-4c07-9b25-a34bf77d5fe5,97406c20-0a11-462f-821a-10eba2780ae1,Recruiter,2024-08-30 11:13:55.859024,I have free slots on Friday around morning,2025-08-23,18:33:32,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Outside use true life morning purpose various now.,fr,positive,11,Friday,August,42,45 min,UTC-8,2,4,3,2
7029c1d4-6f4c-4bb9-ae5c-dc304f0f7282,968e01b5-750c-4764-be3e-81adfbff5418,Recruiter,2025-08-08 18:16:00.941089,I'm in EST. What times work best for you?,2025-04-24,21:37:24,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Here me before suggest.,fr,negative,18,Friday,August,41,30 min,UTC+8,2,2,3,0
a46db468-145c-49c6-9b8c-ac3c4cf6ecd9,2c371bb8-05ae-476a-90d8-a89a591659c0,Bot,2024-08-07 00:38:40.166635,I need to reschedule our previous meeting,2025-06-18,08:25:27,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Toward media his beautiful give yes billion.,es,neutral,0,Wednesday,August,41,60 min,UTC+5,0,2,2,1
8dd03084-86ce-4a04-8132-6e7d053d415c,2041ee38-f562-4375-84d6-680f1539ae23,Recruiter,2026-02-13 23:24:25.125139,I have free slots on Friday around morning,2025-08-25,23:38:56,cancel_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Thursday"", ""TimeSlot"": ""Afternoon""}",Set program idea wide.,de,neutral,23,Friday,February,42,30 min,UTC+1,2,0,0,1
50371efa-846e-442f-9799-8e542b52f00b,9d94b1b9-f96d-4fbb-8aab-a7e978bb0eec,Candidate,2024-11-01 08:18:30.125437,Are there any open slots for a Initial Screening next week?,2025-04-05,15:48:15,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",College under myself reason.,de,negative,8,Friday,November,59,45 min,UTC-5,1,1,0,0
8d068f69-57dd-40e6-b0be-114056e9a49a,a4f0e60a-f71f-443a-967a-47281b4a286b,Recruiter,2024-08-08 10:14:13.726291,I'm looking to book a 60-minute meeting next week,2025-02-21,21:31:49,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Morning""}",Total more box.,es,positive,10,Thursday,August,49,45 min,UTC-5,2,0,2,2
e047b8a0-9c2e-4776-afcc-21d660c6fb66,e99c9e07-1f47-4088-ae1f-cefe03780aef,Recruiter,2025-07-21 10:48:00.672616,I need to reschedule our previous meeting,2025-06-14,11:00:54,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Enjoy second hundred prepare win law heavy.,en,negative,10,Monday,July,41,60 min,UTC-8,2,2,1,0
10aafa82-0da2-4a28-a4ef-3985fe2a7f1f,c1b55067-c783-442c-b1aa-5030e1b9eafe,Candidate,2024-06-20 11:18:04.092644,I'm available next Monday between 9:00 AM and 4:00 PM,2024-11-14,06:05:39,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",On relationship although upon open system already.,en,negative,11,Thursday,June,53,45 min,UTC-8,1,3,1,0
6649d68a-9cc3-4863-ae7e-97d171bc8061,be01acf1-e492-4736-97f4-db930ae301aa,Recruiter,2024-10-27 12:19:35.949722,My availability has changed. Let's find a new slot.,2025-06-30,18:18:23,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Prevent trade practice father event practice.,en,positive,12,Sunday,October,51,60 min,UTC-8,2,2,1,2
4d63c706-a20b-4323-98fc-51c823bc2a50,557793eb-e986-49a2-be8b-9fa1217e6e78,Candidate,2025-12-05 18:22:42.711758,Are there any open slots for a Initial Screening next week?,2024-10-11,17:52:07,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Whether century experience produce side country physical.,es,neutral,18,Friday,December,59,30 min,UTC+1,1,4,2,1
449ccbe2-4edb-44d3-abe7-c552f01f3111,d3ba854a-14a9-4b96-b5c2-4970aaaf7ed9,Candidate,2025-04-26 07:22:02.141130,I need to reschedule our previous meeting,2025-11-13,00:23:28,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",College such reason new big environment member.,en,neutral,7,Saturday,April,41,30 min,UTC-5,1,2,1,1
3733fc4b-4b0c-4194-aef3-c54044aaa755,900822bb-3762-422b-97e0-c993dc6c054d,Candidate,2026-01-10 23:45:47.840737,Can we schedule a 30-minute interview for Thursday?,2024-12-31,20:32:20,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Afternoon""}",State begin major audience church too poor.,de,positive,23,Saturday,January,51,30 min,UTC+5,1,3,0,2
ba205c94-746e-496e-93eb-b31aa987e71a,e4d7b054-accb-4598-9980-d7d4862724fd,Candidate,2024-11-11 18:39:52.534629,I have free slots on Friday around morning,2024-10-16,00:20:11,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",Cup surface clear field.,fr,positive,18,Monday,November,42,30 min,UTC+8,1,2,3,2
0ba020c6-1f26-4a6c-b5e5-bd64d7094cb1,e8f159c2-a50d-4702-9663-879b6479c886,Bot,2024-03-19 21:20:00.044269,My availability has changed. Let's find a new slot.,2025-12-09,08:21:20,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Afternoon""}",Project hit approach sea hot fund better.,de,neutral,21,Tuesday,March,51,45 min,UTC-5,0,3,0,1
900e0881-8e80-46ff-8164-f1d58ddfa04e,f0a32c78-6d19-4ed5-b735-75874d8a7724,Candidate,2024-09-25 19:53:08.326803,Can we accommodate my UTC schedule?,2024-04-05,02:07:16,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Finish consumer none before us goal once property.,de,positive,19,Wednesday,September,35,45 min,UTC+8,1,0,0,2
5e97fd27-e2bb-41ba-ab14-e7d100576984,5cf538af-8cea-466d-8520-1363b2efd877,Bot,2024-07-21 21:33:12.006329,I'm in EST. What times work best for you?,2025-04-21,01:19:49,cancel_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Relationship suffer whether weight among.,en,positive,21,Sunday,July,41,30 min,UTC-8,0,0,1,2
636500ac-73bb-4ed5-b913-584bec543e82,e08622e7-adc4-47ce-b26f-f556513cd52f,Candidate,2025-09-25 20:23:19.158875,I'm in EST. What times work best for you?,2025-08-09,04:42:09,cancel_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Wait expect everything consumer.,es,negative,20,Thursday,September,41,30 min,UTC-8,1,0,2,0
dad947fa-8ebc-422b-9c82-a93d4c38912d,5ba4f2df-3b86-407d-9fe2-5c9746e71056,Recruiter,2025-10-23 12:56:48.519197,Can we move our discussion to a different time?,2024-09-08,16:04:54,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",Best receive property such.,fr,positive,12,Thursday,October,47,45 min,UTC+8,2,0,3,2
0f55eedb-6f3e-4d06-bf4a-b695f08eb4c7,5c22639a-dd8a-4a93-82b8-dbb34a78d240,Candidate,2024-05-21 20:11:08.355735,I prefer morning/afternoon meetings on Monday,2025-07-09,11:48:16,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Painting movement participant another almost.,es,negative,20,Tuesday,May,45,30 min,UTC+8,1,4,2,0
a2899cfd-f117-4378-8380-c5fde326b6a1,6bf4dcaf-5959-4db0-9ba3-78f1f730f664,Candidate,2026-03-15 23:35:09.579553,Are there any open slots for a Initial Screening next week?,2025-07-11,00:14:05,cancel_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Contain wonder list inside new which.,de,positive,23,Sunday,March,59,30 min,UTC-5,1,0,0,2
64ef69ba-63c1-4bc2-8c4f-ce8e521e8bdf,ddf0b493-6339-4484-a66f-e4b6105354f2,Candidate,2024-12-06 06:11:38.785855,I'm in EST. What times work best for you?,2024-11-30,09:06:30,offer_availability,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",However catch during month throw guy change determine.,de,negative,6,Friday,December,41,30 min,UTC+5,1,1,0,0
b0e02bdf-bb22-4c02-87f8-21921c1c20b9,c088569c-9808-4a68-8f05-f20d476b5f9a,Candidate,2026-03-10 15:29:39.039798,Are there any open slots for a Initial Screening next week?,2025-10-06,00:39:16,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Know play stuff get threat official.,fr,positive,15,Tuesday,March,59,30 min,UTC+8,1,2,3,2
5dd0477b-7a70-4121-83d2-6471d1235ac4,3b6bfebe-1eda-44f0-a441-012e055151ef,Bot,2025-08-07 03:39:58.479952,I'm available next Monday between 9:00 AM and 4:00 PM,2024-04-12,04:06:55,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Afternoon""}",Stock act education film begin only happy room.,de,positive,3,Thursday,August,53,45 min,UTC+1,0,4,0,2
2b9ce1c5-07a9-4870-b6f8-000194a878c3,a314a533-d57d-4a0f-bfcf-4bca0efbde65,Bot,2025-08-28 05:26:54.803569,I'm available next Monday between 9:00 AM and 4:00 PM,2025-12-19,03:56:59,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Chair kid despite stand.,en,positive,5,Thursday,August,53,45 min,UTC-8,0,0,1,2
107794b3-3a8e-4786-b1cc-23cdd14d4697,725787a0-52ae-4adb-ab7e-bb906a683a65,Candidate,2025-08-15 22:30:31.550065,Can we move our discussion to a different time?,2025-11-24,09:21:58,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Monday"", ""TimeSlot"": ""Afternoon""}",Feel own with.,en,positive,22,Friday,August,47,45 min,UTC+5,1,4,1,2
716a1928-f8be-4d95-ba08-946559aab4e3,3d3419fc-af0e-477c-8a62-73cbefff3012,Bot,2025-09-16 01:52:53.766090,Looking for a Final Round interview this week,2024-04-16,20:51:10,reschedule,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Turn action college notice bed from two son.,fr,positive,1,Tuesday,September,45,60 min,UTC-8,0,3,3,2
60ad9515-3c0b-4beb-9ae9-5c01b99cae79,1748f63d-7c2c-4334-8112-063f4546db19,Candidate,2024-04-17 05:27:04.288341,Can we move our discussion to a different time?,2024-07-28,23:31:46,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Friday"", ""TimeSlot"": ""Morning""}",Late mouth majority scene exist yard impact stock.,es,negative,5,Wednesday,April,47,45 min,UTC+8,1,1,2,0
8d41d4bd-84ba-4d5c-b3ba-b8004785a50c,1119bd33-93c1-4e8b-b00b-510ed695fc25,Recruiter,2025-11-25 03:30:06.428184,Would you have time for a 60-minute discussion?,2024-10-13,16:18:32,offer_availability,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Sit price occur dream.,de,positive,3,Tuesday,November,47,30 min,UTC-5,2,1,0,2
6a704537-fb35-4447-9e7e-14751758dfa7,a038c2d2-76f2-402e-94e9-f365fc1ac8b8,Bot,2025-10-07 12:01:03.437213,I'm available next Monday between 9:00 AM and 4:00 PM,2025-05-31,17:24:36,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Argue too born.,en,negative,12,Tuesday,October,53,60 min,UTC-5,0,0,1,0
